Id_Sample,AdviceResult,TrueResult,Metric,SendedBy
1918,0.0,0.0,VN,IDS 3
1919,0.0,0.0,VN,IDS 1
1920,0.0,0.0,VN,IDS 1
1921,0.0,0.0,VN,IDS 3
1923,0.0,0.0,VN,IDS 1
1925,0.0,0.0,VN,IDS 3
1927,0.0,0.0,VN,IDS 1
1928,0.0,0.0,VN,IDS 3
1929,0.0,0.0,VN,IDS 1
1933,1.0,0.0,FP,IDS 3
1935,0.0,0.0,VN,IDS 1
1937,0.0,0.0,VN,IDS 3
1938,0.0,0.0,VN,IDS 3
1940,0.0,0.0,VN,IDS 3
1941,0.0,0.0,VN,IDS 1
1942,0.0,0.0,VN,IDS 1
1943,0.0,0.0,VN,IDS 3
1947,0.0,0.0,VN,IDS 3
2250,0.0,0.0,VN,IDS 3
2251,0.0,0.0,VN,IDS 1
2253,0.0,0.0,VN,IDS 3
2255,0.0,0.0,VN,IDS 1
2257,0.0,0.0,VN,IDS 3
2258,0.0,0.0,VN,IDS 1
2259,0.0,0.0,VN,IDS 1
2260,0.0,0.0,VN,IDS 1
2261,0.0,0.0,VN,IDS 1
2263,0.0,0.0,VN,IDS 3
2264,0.0,0.0,VN,IDS 1
2265,0.0,0.0,VN,IDS 1
2266,0.0,0.0,VN,IDS 1
2267,0.0,0.0,VN,IDS 3
2268,0.0,0.0,VN,IDS 3
2269,0.0,0.0,VN,IDS 3
2273,0.0,0.0,VN,IDS 1
2274,0.0,0.0,VN,IDS 1
2275,0.0,0.0,VN,IDS 1
2276,0.0,0.0,VN,IDS 3
2277,0.0,0.0,VN,IDS 3
2317,0.0,0.0,VN,IDS 1
2318,0.0,0.0,VN,IDS 1
2319,0.0,0.0,VN,IDS 1
2321,0.0,0.0,VN,IDS 1
2322,0.0,0.0,VN,IDS 3
2323,0.0,0.0,VN,IDS 3
2324,0.0,0.0,VN,IDS 3
2325,0.0,0.0,VN,IDS 3
2326,0.0,0.0,VN,IDS 3
2327,0.0,0.0,VN,IDS 3
2328,0.0,0.0,VN,IDS 1
2329,4.0,0.0,FP,IDS 3
2331,0.0,0.0,VN,IDS 1
2335,0.0,0.0,VN,IDS 3
2336,0.0,0.0,VN,IDS 1
2337,0.0,0.0,VN,IDS 1
2338,0.0,0.0,VN,IDS 3
2340,0.0,0.0,VN,IDS 1
2341,0.0,0.0,VN,IDS 1
2345,0.0,0.0,VN,IDS 3
2350,0.0,0.0,VN,IDS 3
3101,4.0,0.0,FP,IDS 3
3102,0.0,0.0,VN,IDS 1
3103,0.0,0.0,VN,IDS 3
3105,0.0,0.0,VN,IDS 1
3106,0.0,0.0,VN,IDS 1
3107,0.0,0.0,VN,IDS 3
3109,0.0,0.0,VN,IDS 3
3110,0.0,0.0,VN,IDS 1
3113,0.0,0.0,VN,IDS 3
3114,0.0,0.0,VN,IDS 3
3115,0.0,0.0,VN,IDS 3
3117,0.0,0.0,VN,IDS 3
3118,0.0,0.0,VN,IDS 1
3121,0.0,0.0,VN,IDS 3
3298,0.0,0.0,VN,IDS 3
3300,0.0,0.0,VN,IDS 1
3303,0.0,0.0,VN,IDS 3
3340,0.0,0.0,VN,IDS 3
3342,0.0,0.0,VN,IDS 3
3344,0.0,0.0,VN,IDS 3
3346,0.0,0.0,VN,IDS 3
3347,0.0,0.0,VN,IDS 3
3348,0.0,0.0,VN,IDS 1
3351,1.0,0.0,FP,IDS 3
3353,0.0,0.0,VN,IDS 1
3355,0.0,0.0,VN,IDS 1
3356,0.0,0.0,VN,IDS 3
3357,0.0,0.0,VN,IDS 1
3358,0.0,0.0,VN,IDS 3
3359,0.0,0.0,VN,IDS 1
3360,0.0,0.0,VN,IDS 3
3362,0.0,0.0,VN,IDS 3
3363,0.0,0.0,VN,IDS 1
3364,0.0,0.0,VN,IDS 3
3366,0.0,0.0,VN,IDS 3
3124,0.0,0.0,VN,IDS 1
3125,0.0,0.0,VN,IDS 1
3126,0.0,0.0,VN,IDS 1
3127,0.0,0.0,VN,IDS 1
3128,0.0,0.0,VN,IDS 1
3129,0.0,0.0,VN,IDS 1
3130,0.0,0.0,VN,IDS 1
3133,0.0,0.0,VN,IDS 1
3134,0.0,0.0,VN,IDS 1
3135,0.0,0.0,VN,IDS 1
3136,0.0,0.0,VN,IDS 1
3137,0.0,0.0,VN,IDS 1
3139,0.0,0.0,VN,IDS 1
3266,0.0,0.0,VN,IDS 1
3267,0.0,0.0,VN,IDS 1
3270,0.0,0.0,VN,IDS 1
3271,0.0,0.0,VN,IDS 1
3272,0.0,0.0,VN,IDS 1
4305,0.0,0.0,VN,IDS 1
4306,0.0,0.0,VN,IDS 3
4307,0.0,0.0,VN,IDS 1
4308,0.0,0.0,VN,IDS 3
4311,0.0,0.0,VN,IDS 3
4313,0.0,0.0,VN,IDS 1
4316,0.0,0.0,VN,IDS 1
4317,0.0,0.0,VN,IDS 1
4318,0.0,0.0,VN,IDS 3
4320,0.0,0.0,VN,IDS 3
4321,0.0,0.0,VN,IDS 1
4322,0.0,0.0,VN,IDS 1
4323,0.0,0.0,VN,IDS 1
4324,0.0,0.0,VN,IDS 1
4325,0.0,0.0,VN,IDS 3
4327,0.0,0.0,VN,IDS 1
4328,0.0,0.0,VN,IDS 3
4330,0.0,0.0,VN,IDS 3
4331,0.0,0.0,VN,IDS 3
4332,0.0,0.0,VN,IDS 3
4336,0.0,0.0,VN,IDS 3
3273,0.0,0.0,VN,IDS 1
3276,0.0,0.0,VN,IDS 1
3277,0.0,0.0,VN,IDS 1
3279,0.0,0.0,VN,IDS 1
3280,0.0,0.0,VN,IDS 1
3285,0.0,0.0,VN,IDS 1
3286,0.0,0.0,VN,IDS 1
3287,0.0,0.0,VN,IDS 1
3288,0.0,0.0,VN,IDS 1
3289,0.0,0.0,VN,IDS 1
3291,0.0,0.0,VN,IDS 1
3296,0.0,0.0,VN,IDS 1
3297,0.0,0.0,VN,IDS 1
4543,0.0,0.0,VN,IDS 3
4544,0.0,0.0,VN,IDS 1
4545,1.0,0.0,FP,IDS 1
4546,0.0,0.0,VN,IDS 1
4609,0.0,0.0,VN,IDS 3
4610,0.0,0.0,VN,IDS 3
4611,0.0,0.0,VN,IDS 1
4612,0.0,0.0,VN,IDS 1
4613,0.0,0.0,VN,IDS 3
4614,0.0,0.0,VN,IDS 3
4615,0.0,0.0,VN,IDS 3
4619,0.0,0.0,VN,IDS 3
4935,4.0,0.0,FP,IDS 3
4936,0.0,0.0,VN,IDS 1
4937,1.0,0.0,FP,IDS 1
4938,0.0,0.0,VN,IDS 3
4941,0.0,0.0,VN,IDS 1
4942,0.0,0.0,VN,IDS 1
4943,0.0,0.0,VN,IDS 3
4944,0.0,0.0,VN,IDS 3
4948,0.0,0.0,VN,IDS 1
4949,0.0,0.0,VN,IDS 3
4950,0.0,0.0,VN,IDS 3
4951,0.0,0.0,VN,IDS 1
4952,0.0,0.0,VN,IDS 3
4953,0.0,0.0,VN,IDS 3
4954,0.0,0.0,VN,IDS 1
4955,0.0,0.0,VN,IDS 1
4956,0.0,0.0,VN,IDS 3
4957,0.0,0.0,VN,IDS 3
4958,0.0,0.0,VN,IDS 1
4959,0.0,0.0,VN,IDS 3
4960,0.0,0.0,VN,IDS 1
4961,0.0,0.0,VN,IDS 3
4962,0.0,0.0,VN,IDS 3
4965,0.0,0.0,VN,IDS 3
4966,0.0,0.0,VN,IDS 1
4967,0.0,0.0,VN,IDS 3
4968,0.0,0.0,VN,IDS 1
4970,0.0,0.0,VN,IDS 3
4972,0.0,0.0,VN,IDS 3
4974,0.0,0.0,VN,IDS 3
4975,0.0,0.0,VN,IDS 3
4978,0.0,0.0,VN,IDS 1
4980,0.0,0.0,VN,IDS 1
4981,0.0,0.0,VN,IDS 3
4982,0.0,0.0,VN,IDS 3
4983,0.0,0.0,VN,IDS 1
4984,0.0,0.0,VN,IDS 3
4985,0.0,0.0,VN,IDS 3
4986,0.0,0.0,VN,IDS 3
4987,0.0,0.0,VN,IDS 3
4988,0.0,0.0,VN,IDS 1
4990,0.0,0.0,VN,IDS 1
4993,0.0,0.0,VN,IDS 1
4994,0.0,0.0,VN,IDS 1
4996,0.0,0.0,VN,IDS 1
4998,3.0,3.0,VP,IDS 3
5004,3.0,3.0,VP,IDS 1
5008,3.0,3.0,VP,IDS 1
5009,3.0,3.0,VP,IDS 3
5010,3.0,3.0,VP,IDS 3
5013,3.0,3.0,VP,IDS 1
5187,3.0,3.0,VP,IDS 1
5191,3.0,3.0,VP,IDS 3
5192,3.0,3.0,VP,IDS 1
5196,3.0,3.0,VP,IDS 3
5197,3.0,3.0,VP,IDS 1
5200,3.0,3.0,VP,IDS 3
5204,3.0,3.0,VP,IDS 1
5206,3.0,3.0,VP,IDS 1
5209,3.0,3.0,VP,IDS 3
5210,3.0,3.0,VP,IDS 3
5211,3.0,3.0,VP,IDS 1
5215,3.0,3.0,VP,IDS 3
5218,3.0,3.0,VP,IDS 3
5222,3.0,3.0,VP,IDS 1
5223,3.0,3.0,VP,IDS 3
5230,3.0,3.0,VP,IDS 1
5231,3.0,3.0,VP,IDS 3
5235,3.0,3.0,VP,IDS 1
5238,3.0,3.0,VP,IDS 3
5241,3.0,3.0,VP,IDS 1
5242,3.0,3.0,VP,IDS 3
5288,3.0,3.0,VP,IDS 3
5289,3.0,3.0,VP,IDS 3
5290,3.0,3.0,VP,IDS 1
5295,3.0,3.0,VP,IDS 3
5299,0.0,3.0,FN,IDS 1
5300,3.0,3.0,VP,IDS 1
5303,3.0,3.0,VP,IDS 1
4337,0.0,0.0,VN,IDS 1
4338,0.0,0.0,VN,IDS 1
4339,0.0,0.0,VN,IDS 1
4342,0.0,0.0,VN,IDS 1
4343,0.0,0.0,VN,IDS 1
4344,0.0,0.0,VN,IDS 1
4346,0.0,0.0,VN,IDS 1
4347,0.0,0.0,VN,IDS 1
4348,0.0,0.0,VN,IDS 1
4351,0.0,0.0,VN,IDS 1
4352,0.0,0.0,VN,IDS 1
4354,0.0,0.0,VN,IDS 1
4356,0.0,0.0,VN,IDS 1
4357,0.0,0.0,VN,IDS 1
4359,0.0,0.0,VN,IDS 1
4394,0.0,0.0,VN,IDS 1
4395,0.0,0.0,VN,IDS 1
4396,0.0,0.0,VN,IDS 1
4397,0.0,0.0,VN,IDS 1
4398,0.0,0.0,VN,IDS 1
4400,0.0,0.0,VN,IDS 1
4402,0.0,0.0,VN,IDS 1
4404,0.0,0.0,VN,IDS 1
4405,0.0,0.0,VN,IDS 1
4406,0.0,0.0,VN,IDS 1
4407,0.0,0.0,VN,IDS 1
4408,0.0,0.0,VN,IDS 1
4410,0.0,0.0,VN,IDS 1
4411,0.0,0.0,VN,IDS 1
4412,0.0,0.0,VN,IDS 1
4413,1.0,0.0,FP,IDS 1
4416,0.0,0.0,VN,IDS 1
4418,0.0,0.0,VN,IDS 1
4419,0.0,0.0,VN,IDS 1
4420,0.0,0.0,VN,IDS 1
4421,0.0,0.0,VN,IDS 1
4517,0.0,0.0,VN,IDS 1
4518,0.0,0.0,VN,IDS 1
5947,3.0,3.0,VP,IDS 1
4755,0.0,0.0,VN,IDS 1
4756,0.0,0.0,VN,IDS 1
4757,0.0,0.0,VN,IDS 1
4758,0.0,0.0,VN,IDS 1
4760,0.0,0.0,VN,IDS 1
4761,0.0,0.0,VN,IDS 1
4762,0.0,0.0,VN,IDS 1
4763,0.0,0.0,VN,IDS 1
4764,0.0,0.0,VN,IDS 1
4765,0.0,0.0,VN,IDS 1
4768,0.0,0.0,VN,IDS 1
4769,0.0,0.0,VN,IDS 1
4770,0.0,0.0,VN,IDS 1
4771,0.0,0.0,VN,IDS 1
4773,0.0,0.0,VN,IDS 1
4774,0.0,0.0,VN,IDS 1
4775,0.0,0.0,VN,IDS 1
4843,0.0,0.0,VN,IDS 1
4844,0.0,0.0,VN,IDS 1
4845,0.0,0.0,VN,IDS 1
4846,0.0,0.0,VN,IDS 1
5951,3.0,3.0,VP,IDS 1
5956,3.0,3.0,VP,IDS 1
5957,3.0,3.0,VP,IDS 1
5960,3.0,3.0,VP,IDS 1
5962,3.0,3.0,VP,IDS 3
5968,3.0,3.0,VP,IDS 3
5970,3.0,3.0,VP,IDS 1
5973,3.0,3.0,VP,IDS 3
5975,3.0,3.0,VP,IDS 3
5978,4.0,3.0,FN,IDS 3
5979,3.0,3.0,VP,IDS 3
5982,3.0,3.0,VP,IDS 1
5983,3.0,3.0,VP,IDS 1
5987,3.0,3.0,VP,IDS 3
5994,3.0,3.0,VP,IDS 3
6002,0.0,3.0,FN,IDS 1
6003,0.0,3.0,FN,IDS 1
6398,4.0,3.0,FN,IDS 1
6401,3.0,3.0,VP,IDS 1
6403,3.0,3.0,VP,IDS 3
6404,3.0,3.0,VP,IDS 1
6674,3.0,3.0,VP,IDS 1
6676,3.0,3.0,VP,IDS 1
6680,3.0,3.0,VP,IDS 1
6682,3.0,3.0,VP,IDS 1
6683,3.0,3.0,VP,IDS 3
6684,3.0,3.0,VP,IDS 3
6688,3.0,3.0,VP,IDS 1
6691,3.0,3.0,VP,IDS 3
6692,3.0,3.0,VP,IDS 3
6693,3.0,3.0,VP,IDS 3
6694,3.0,3.0,VP,IDS 1
6698,0.0,3.0,FN,IDS 1
6704,4.0,3.0,FN,IDS 1
6710,3.0,3.0,VP,IDS 3
6713,3.0,3.0,VP,IDS 1
6715,3.0,3.0,VP,IDS 3
6721,3.0,3.0,VP,IDS 3
6775,3.0,3.0,VP,IDS 1
6776,3.0,3.0,VP,IDS 1
6778,3.0,3.0,VP,IDS 3
6788,4.0,3.0,FN,IDS 1
6789,3.0,3.0,VP,IDS 3
6792,3.0,3.0,VP,IDS 1
6793,3.0,3.0,VP,IDS 3
6800,3.0,3.0,VP,IDS 3
6802,3.0,3.0,VP,IDS 1
6804,3.0,3.0,VP,IDS 1
6807,3.0,3.0,VP,IDS 1
6808,3.0,3.0,VP,IDS 1
6811,3.0,3.0,VP,IDS 1
6815,3.0,3.0,VP,IDS 1
4847,0.0,0.0,VN,IDS 1
4848,0.0,0.0,VN,IDS 1
4852,0.0,0.0,VN,IDS 1
4853,0.0,0.0,VN,IDS 1
4854,0.0,0.0,VN,IDS 1
4856,0.0,0.0,VN,IDS 1
4857,0.0,0.0,VN,IDS 1
4859,0.0,0.0,VN,IDS 1
4860,1.0,0.0,FP,IDS 1
4863,0.0,0.0,VN,IDS 1
6546,3.0,3.0,VP,IDS 1
6548,3.0,3.0,VP,IDS 1
6550,3.0,3.0,VP,IDS 1
6552,3.0,3.0,VP,IDS 1
6553,3.0,3.0,VP,IDS 1
6558,3.0,3.0,VP,IDS 1
6560,3.0,3.0,VP,IDS 1
6562,0.0,3.0,FN,IDS 1
6724,3.0,3.0,VP,IDS 1
6728,3.0,3.0,VP,IDS 1
6729,0.0,3.0,FN,IDS 1
6732,3.0,3.0,VP,IDS 1
6734,0.0,3.0,FN,IDS 1
6736,3.0,3.0,VP,IDS 1
6741,3.0,3.0,VP,IDS 1
6744,3.0,3.0,VP,IDS 1
6746,3.0,3.0,VP,IDS 1
6747,3.0,3.0,VP,IDS 1
6748,0.0,3.0,FN,IDS 1
6818,3.0,3.0,VP,IDS 1
6819,3.0,3.0,VP,IDS 1
6821,3.0,3.0,VP,IDS 1
6874,0.0,3.0,FN,IDS 1
6877,3.0,3.0,VP,IDS 1
6880,3.0,3.0,VP,IDS 1
6881,3.0,3.0,VP,IDS 1
7178,3.0,3.0,VP,IDS 1
7181,3.0,3.0,VP,IDS 1
7185,3.0,3.0,VP,IDS 1
7187,3.0,3.0,VP,IDS 1
7188,3.0,3.0,VP,IDS 1
7189,4.0,3.0,FN,IDS 1
7190,3.0,3.0,VP,IDS 1
7191,3.0,3.0,VP,IDS 1
7193,3.0,3.0,VP,IDS 1
7195,0.0,3.0,FN,IDS 1
7197,3.0,3.0,VP,IDS 1
7198,3.0,3.0,VP,IDS 1
7200,3.0,3.0,VP,IDS 1
7206,3.0,3.0,VP,IDS 1
7208,3.0,3.0,VP,IDS 1
7209,4.0,3.0,FN,IDS 1
7212,0.0,3.0,FN,IDS 1
7322,3.0,3.0,VP,IDS 1
7323,3.0,3.0,VP,IDS 1
7325,3.0,3.0,VP,IDS 1
8037,4.0,4.0,VP,IDS 1
8038,4.0,4.0,VP,IDS 1
8039,3.0,4.0,FN,IDS 1
8140,0.0,4.0,FN,IDS 1
8141,4.0,4.0,VP,IDS 1
8142,4.0,4.0,VP,IDS 1
8143,4.0,4.0,VP,IDS 1
8146,4.0,4.0,VP,IDS 1
8147,0.0,4.0,FN,IDS 1
8148,4.0,4.0,VP,IDS 1
8149,4.0,4.0,VP,IDS 1
8151,4.0,4.0,VP,IDS 1
8152,0.0,4.0,FN,IDS 1
8153,0.0,4.0,FN,IDS 1
4298,0.0,0.0,VN,IDS 1
4299,0.0,0.0,VN,IDS 3
4300,0.0,0.0,VN,IDS 1
4301,0.0,0.0,VN,IDS 1
4302,0.0,0.0,VN,IDS 3
4303,0.0,0.0,VN,IDS 3
3369,0.0,0.0,VN,IDS 1
3373,0.0,0.0,VN,IDS 1
3374,0.0,0.0,VN,IDS 1
3375,0.0,0.0,VN,IDS 1
3376,0.0,0.0,VN,IDS 1
3377,0.0,0.0,VN,IDS 1
3378,0.0,0.0,VN,IDS 1
3379,0.0,0.0,VN,IDS 1
3380,0.0,0.0,VN,IDS 1
3443,0.0,0.0,VN,IDS 1
3444,0.0,0.0,VN,IDS 1
3445,0.0,0.0,VN,IDS 1
3446,0.0,0.0,VN,IDS 1
3448,0.0,0.0,VN,IDS 1
3449,0.0,0.0,VN,IDS 1
3451,0.0,0.0,VN,IDS 1
3452,0.0,0.0,VN,IDS 1
3453,0.0,0.0,VN,IDS 1
3457,0.0,0.0,VN,IDS 1
3460,0.0,0.0,VN,IDS 1
3461,0.0,0.0,VN,IDS 1
3462,0.0,0.0,VN,IDS 1
3465,0.0,0.0,VN,IDS 1
3466,0.0,0.0,VN,IDS 1
3467,0.0,0.0,VN,IDS 1
3469,0.0,0.0,VN,IDS 1
3470,1.0,0.0,FP,IDS 1
3471,0.0,0.0,VN,IDS 1
4864,0.0,0.0,VN,IDS 1
4865,0.0,0.0,VN,IDS 1
4869,0.0,0.0,VN,IDS 1
4870,0.0,0.0,VN,IDS 1
4871,0.0,0.0,VN,IDS 1
4872,0.0,0.0,VN,IDS 1
4873,0.0,0.0,VN,IDS 3
4874,0.0,0.0,VN,IDS 3
4875,0.0,0.0,VN,IDS 3
4912,0.0,0.0,VN,IDS 3
4913,0.0,0.0,VN,IDS 1
4914,0.0,0.0,VN,IDS 1
4915,0.0,0.0,VN,IDS 3
4916,0.0,0.0,VN,IDS 3
4920,0.0,0.0,VN,IDS 3
4921,0.0,0.0,VN,IDS 3
4922,0.0,0.0,VN,IDS 1
4926,0.0,0.0,VN,IDS 1
4927,0.0,0.0,VN,IDS 3
4928,0.0,0.0,VN,IDS 3
4930,0.0,0.0,VN,IDS 3
4933,0.0,0.0,VN,IDS 1
4934,0.0,0.0,VN,IDS 1
3779,0.0,0.0,VN,IDS 1
3781,0.0,0.0,VN,IDS 1
3782,0.0,0.0,VN,IDS 1
3783,0.0,0.0,VN,IDS 1
3784,0.0,0.0,VN,IDS 1
3786,0.0,0.0,VN,IDS 1
3787,0.0,0.0,VN,IDS 1
3788,0.0,0.0,VN,IDS 1
3791,0.0,0.0,VN,IDS 1
3792,0.0,0.0,VN,IDS 1
3793,0.0,0.0,VN,IDS 1
3794,0.0,0.0,VN,IDS 1
3795,0.0,0.0,VN,IDS 1
3796,0.0,0.0,VN,IDS 1
3797,0.0,0.0,VN,IDS 1
3799,0.0,0.0,VN,IDS 1
3869,0.0,0.0,VN,IDS 1
3872,0.0,0.0,VN,IDS 1
3874,1.0,0.0,FP,IDS 1
3875,0.0,0.0,VN,IDS 1
3876,0.0,0.0,VN,IDS 1
3879,0.0,0.0,VN,IDS 1
3880,0.0,0.0,VN,IDS 1
3881,0.0,0.0,VN,IDS 1
3884,0.0,0.0,VN,IDS 1
3885,0.0,0.0,VN,IDS 1
3886,0.0,0.0,VN,IDS 1
3887,0.0,0.0,VN,IDS 1
3888,1.0,0.0,FP,IDS 1
3890,0.0,0.0,VN,IDS 1
3892,0.0,0.0,VN,IDS 1
3896,0.0,0.0,VN,IDS 1
3899,0.0,0.0,VN,IDS 1
3902,0.0,0.0,VN,IDS 1
3906,0.0,0.0,VN,IDS 1
3907,0.0,0.0,VN,IDS 1
3910,0.0,0.0,VN,IDS 1
4022,1.0,0.0,FP,IDS 1
4023,0.0,0.0,VN,IDS 1
4025,0.0,0.0,VN,IDS 1
4026,0.0,0.0,VN,IDS 1
4027,0.0,0.0,VN,IDS 1
4028,0.0,0.0,VN,IDS 1
4029,0.0,0.0,VN,IDS 1
4030,0.0,0.0,VN,IDS 1
4031,0.0,0.0,VN,IDS 1
4033,0.0,0.0,VN,IDS 1
4034,0.0,0.0,VN,IDS 1
4036,0.0,0.0,VN,IDS 1
4037,0.0,0.0,VN,IDS 1
4039,0.0,0.0,VN,IDS 1
4040,0.0,0.0,VN,IDS 1
4041,0.0,0.0,VN,IDS 1
4042,0.0,0.0,VN,IDS 1
4043,0.0,0.0,VN,IDS 1
4044,0.0,0.0,VN,IDS 1
5305,3.0,3.0,VP,IDS 1
5307,3.0,3.0,VP,IDS 1
5312,3.0,3.0,VP,IDS 1
5313,3.0,3.0,VP,IDS 1
5315,4.0,3.0,FN,IDS 3
4045,1.0,0.0,FP,IDS 1
4046,0.0,0.0,VN,IDS 1
4109,0.0,0.0,VN,IDS 1
4110,0.0,0.0,VN,IDS 1
4111,0.0,0.0,VN,IDS 1
4112,0.0,0.0,VN,IDS 1
4114,0.0,0.0,VN,IDS 1
4117,0.0,0.0,VN,IDS 1
4118,1.0,0.0,FP,IDS 1
4119,0.0,0.0,VN,IDS 1
4121,0.0,0.0,VN,IDS 1
4123,0.0,0.0,VN,IDS 1
4124,0.0,0.0,VN,IDS 1
4125,0.0,0.0,VN,IDS 1
4126,0.0,0.0,VN,IDS 1
4128,0.0,0.0,VN,IDS 1
4129,0.0,0.0,VN,IDS 1
4130,0.0,0.0,VN,IDS 1
4131,0.0,0.0,VN,IDS 1
4132,0.0,0.0,VN,IDS 1
4134,0.0,0.0,VN,IDS 1
4135,0.0,0.0,VN,IDS 1
4136,0.0,0.0,VN,IDS 1
4263,0.0,0.0,VN,IDS 1
4264,0.0,0.0,VN,IDS 1
4267,0.0,0.0,VN,IDS 1
4268,0.0,0.0,VN,IDS 1
6538,3.0,3.0,VP,IDS 1
6539,3.0,3.0,VP,IDS 3
6541,3.0,3.0,VP,IDS 1
6543,3.0,3.0,VP,IDS 3
6545,3.0,3.0,VP,IDS 3
4520,0.0,0.0,VN,IDS 1
4521,0.0,0.0,VN,IDS 1
4522,0.0,0.0,VN,IDS 1
4523,0.0,0.0,VN,IDS 1
4524,0.0,0.0,VN,IDS 1
4525,0.0,0.0,VN,IDS 1
4526,0.0,0.0,VN,IDS 1
4527,0.0,0.0,VN,IDS 1
4529,0.0,0.0,VN,IDS 1
4531,0.0,0.0,VN,IDS 1
6858,3.0,3.0,VP,IDS 3
6861,3.0,3.0,VP,IDS 1
6864,3.0,3.0,VP,IDS 3
6865,3.0,3.0,VP,IDS 3
4532,0.0,0.0,VN,IDS 1
4533,0.0,0.0,VN,IDS 1
4534,0.0,0.0,VN,IDS 1
4536,0.0,0.0,VN,IDS 1
4539,0.0,0.0,VN,IDS 1
4540,0.0,0.0,VN,IDS 1
4541,0.0,0.0,VN,IDS 1
6867,3.0,3.0,VP,IDS 3
6873,3.0,3.0,VP,IDS 3
6922,3.0,3.0,VP,IDS 1
6923,3.0,3.0,VP,IDS 3
6925,3.0,3.0,VP,IDS 3
6928,3.0,3.0,VP,IDS 1
6930,3.0,3.0,VP,IDS 1
6782,3.0,3.0,VP,IDS 1
6785,3.0,3.0,VP,IDS 1
6786,3.0,3.0,VP,IDS 1
6787,3.0,3.0,VP,IDS 1
5873,3.0,3.0,VP,IDS 3
5875,3.0,3.0,VP,IDS 3
5877,3.0,3.0,VP,IDS 1
5878,3.0,3.0,VP,IDS 3
5882,3.0,3.0,VP,IDS 3
5883,3.0,3.0,VP,IDS 3
5940,3.0,3.0,VP,IDS 1
5941,3.0,3.0,VP,IDS 1
5945,3.0,3.0,VP,IDS 3
4620,1.0,0.0,FP,IDS 1
4623,0.0,0.0,VN,IDS 1
4624,0.0,0.0,VN,IDS 1
4626,0.0,0.0,VN,IDS 1
4627,0.0,0.0,VN,IDS 1
4629,0.0,0.0,VN,IDS 1
4630,0.0,0.0,VN,IDS 1
4631,0.0,0.0,VN,IDS 1
4632,0.0,0.0,VN,IDS 1
4633,0.0,0.0,VN,IDS 1
4635,0.0,0.0,VN,IDS 1
4636,0.0,0.0,VN,IDS 1
4638,0.0,0.0,VN,IDS 1
4700,0.0,0.0,VN,IDS 1
4704,0.0,0.0,VN,IDS 1
4708,0.0,0.0,VN,IDS 1
4709,0.0,0.0,VN,IDS 1
4710,0.0,0.0,VN,IDS 1
4711,0.0,0.0,VN,IDS 1
4713,0.0,0.0,VN,IDS 1
4714,0.0,0.0,VN,IDS 1
6406,3.0,3.0,VP,IDS 1
6408,3.0,3.0,VP,IDS 3
6410,3.0,3.0,VP,IDS 3
6411,3.0,3.0,VP,IDS 1
6412,3.0,3.0,VP,IDS 3
6415,3.0,3.0,VP,IDS 1
6417,3.0,3.0,VP,IDS 3
6419,3.0,3.0,VP,IDS 3
6420,3.0,3.0,VP,IDS 3
6422,3.0,3.0,VP,IDS 3
6423,3.0,3.0,VP,IDS 3
6426,3.0,3.0,VP,IDS 3
6427,3.0,3.0,VP,IDS 1
6434,3.0,3.0,VP,IDS 3
6443,3.0,3.0,VP,IDS 3
6445,3.0,3.0,VP,IDS 3
6447,3.0,3.0,VP,IDS 3
6563,3.0,3.0,VP,IDS 3
6568,3.0,3.0,VP,IDS 3
6569,0.0,3.0,FN,IDS 1
6575,3.0,3.0,VP,IDS 1
6576,3.0,3.0,VP,IDS 3
6580,3.0,3.0,VP,IDS 3
6581,3.0,3.0,VP,IDS 3
6583,3.0,3.0,VP,IDS 3
6585,3.0,3.0,VP,IDS 1
6587,3.0,3.0,VP,IDS 3
6588,0.0,3.0,FN,IDS 1
6589,3.0,3.0,VP,IDS 3
6593,3.0,3.0,VP,IDS 1
6594,3.0,3.0,VP,IDS 3
6596,3.0,3.0,VP,IDS 3
6598,3.0,3.0,VP,IDS 3
6604,3.0,3.0,VP,IDS 1
6606,3.0,3.0,VP,IDS 1
6609,3.0,3.0,VP,IDS 1
6611,3.0,3.0,VP,IDS 3
6613,3.0,3.0,VP,IDS 3
6669,3.0,3.0,VP,IDS 3
6670,3.0,3.0,VP,IDS 3
6672,3.0,3.0,VP,IDS 3
6673,3.0,3.0,VP,IDS 3
6882,3.0,3.0,VP,IDS 3
6884,3.0,3.0,VP,IDS 1
6887,3.0,3.0,VP,IDS 1
6888,3.0,3.0,VP,IDS 3
6897,3.0,3.0,VP,IDS 3
6898,3.0,3.0,VP,IDS 3
6899,3.0,3.0,VP,IDS 3
6902,3.0,3.0,VP,IDS 1
6906,3.0,3.0,VP,IDS 3
6907,3.0,3.0,VP,IDS 3
6908,3.0,3.0,VP,IDS 3
6911,3.0,3.0,VP,IDS 3
6912,3.0,3.0,VP,IDS 1
6916,4.0,3.0,FN,IDS 1
6917,4.0,3.0,FN,IDS 1
6919,3.0,3.0,VP,IDS 1
6921,3.0,3.0,VP,IDS 1
7041,3.0,3.0,VP,IDS 1
7042,3.0,3.0,VP,IDS 3
7043,0.0,3.0,FN,IDS 1
7045,3.0,3.0,VP,IDS 1
7047,0.0,3.0,FN,IDS 1
7049,3.0,3.0,VP,IDS 1
7050,3.0,3.0,VP,IDS 3
